vid,split,category,filename,video_path,audio_path,inter_frame_path
A1vf6We9a_Q,train,mouse pattering,A1vf6We9a_Q_000290,video/A1vf6We9a_Q_290000_300000.mp4,audio_wav/A1vf6We9a_Q_000290.wav,inter_frame/A1vf6We9a_Q_000290.png
NZDe1uHe4lc,train,"ice cream truck, ice cream van",NZDe1uHe4lc_000000,video/NZDe1uHe4lc_0_10000.mp4,audio_wav/NZDe1uHe4lc_000000.wav,inter_frame/NZDe1uHe4lc_000000.png
gu6LG1PMg-s,train,playing glockenspiel,gu6LG1PMg-s_000024,video/gu6LG1PMg-s_24000_34000.mp4,audio_wav/gu6LG1PMg-s_000024.wav,inter_frame/gu6LG1PMg-s_000024.png
4Ewq2BOuRHI,train,people crowd,4Ewq2BOuRHI_000020,video/4Ewq2BOuRHI_20000_30000.mp4,audio_wav/4Ewq2BOuRHI_000020.wav,inter_frame/4Ewq2BOuRHI_000020.png
CGKJXrD7rYs,train,people burping,CGKJXrD7rYs_000032,video/CGKJXrD7rYs_32000_42000.mp4,audio_wav/CGKJXrD7rYs_000032.wav,inter_frame/CGKJXrD7rYs_000032.png
YnUT_q3csXQ,train,"race car, auto racing",YnUT_q3csXQ_000030,video/YnUT_q3csXQ_30000_40000.mp4,audio_wav/YnUT_q3csXQ_000030.wav,inter_frame/YnUT_q3csXQ_000030.png
jogaBEZw4jA,train,playing drum kit,jogaBEZw4jA_000030,video/jogaBEZw4jA_30000_40000.mp4,audio_wav/jogaBEZw4jA_000030.wav,inter_frame/jogaBEZw4jA_000030.png
2NYbr0NgWbI,train,ambulance siren,2NYbr0NgWbI_000090,video/2NYbr0NgWbI_90000_100000.mp4,audio_wav/2NYbr0NgWbI_000090.wav,inter_frame/2NYbr0NgWbI_000090.png
8LT-vdILMfs,train,turkey gobbling,8LT-vdILMfs_000000,video/8LT-vdILMfs_0_10000.mp4,audio_wav/8LT-vdILMfs_000000.wav,inter_frame/8LT-vdILMfs_000000.png
HOFz5CofxJc,train,bouncing on trampoline,HOFz5CofxJc_000051,video/HOFz5CofxJc_51000_61000.mp4,audio_wav/HOFz5CofxJc_000051.wav,inter_frame/HOFz5CofxJc_000051.png
LYSJYY1mt2I,train,civil defense siren,LYSJYY1mt2I_000064,video/LYSJYY1mt2I_64000_74000.mp4,audio_wav/LYSJYY1mt2I_000064.wav,inter_frame/LYSJYY1mt2I_000064.png
_xWJNmDJcKk,train,"pigeon, dove cooing",_xWJNmDJcKk_000030,video/_xWJNmDJcKk_30000_40000.mp4,audio_wav/_xWJNmDJcKk_000030.wav,inter_frame/_xWJNmDJcKk_000030.png
i1YhhtejsS4,train,crow cawing,i1YhhtejsS4_000035,video/i1YhhtejsS4_35000_45000.mp4,audio_wav/i1YhhtejsS4_000035.wav,inter_frame/i1YhhtejsS4_000035.png
gzqq0knK2FA,train,cat meowing,gzqq0knK2FA_000003,video/gzqq0knK2FA_3000_13000.mp4,audio_wav/gzqq0knK2FA_000003.wav,inter_frame/gzqq0knK2FA_000003.png
cMsmQHDkMJc,train,fireworks banging,cMsmQHDkMJc_000150,video/cMsmQHDkMJc_150000_160000.mp4,audio_wav/cMsmQHDkMJc_000150.wav,inter_frame/cMsmQHDkMJc_000150.png
-wfnaQQEPqs,train,playing acoustic guitar,-wfnaQQEPqs_000030,video/-wfnaQQEPqs_30000_40000.mp4,audio_wav/-wfnaQQEPqs_000030.wav,inter_frame/-wfnaQQEPqs_000030.png
YPHG8OsI8LY,train,skiing,YPHG8OsI8LY_000053,video/YPHG8OsI8LY_53000_63000.mp4,audio_wav/YPHG8OsI8LY_000053.wav,inter_frame/YPHG8OsI8LY_000053.png
GBqTXMlwkUE,train,playing gong,GBqTXMlwkUE_000215,video/GBqTXMlwkUE_215000_225000.mp4,audio_wav/GBqTXMlwkUE_000215.wav,inter_frame/GBqTXMlwkUE_000215.png
ofMStNQjZvM,train,"pigeon, dove cooing",ofMStNQjZvM_000030,video/ofMStNQjZvM_30000_40000.mp4,audio_wav/ofMStNQjZvM_000030.wav,inter_frame/ofMStNQjZvM_000030.png
ODQua706lLA,train,elephant trumpeting,ODQua706lLA_000015,video/ODQua706lLA_15000_25000.mp4,audio_wav/ODQua706lLA_000015.wav,inter_frame/ODQua706lLA_000015.png
_dbH01jeTzM,train,playing tennis,_dbH01jeTzM_000000,video/_dbH01jeTzM_0_10000.mp4,audio_wav/_dbH01jeTzM_000000.wav,inter_frame/_dbH01jeTzM_000000.png
YbH6UEi_csM,train,opening or closing car electric windows,YbH6UEi_csM_000000,video/YbH6UEi_csM_0_10000.mp4,audio_wav/YbH6UEi_csM_000000.wav,inter_frame/YbH6UEi_csM_000000.png
-q_bj2uHkWc,train,cat purring,-q_bj2uHkWc_000199,video/-q_bj2uHkWc_199000_209000.mp4,audio_wav/-q_bj2uHkWc_000199.wav,inter_frame/-q_bj2uHkWc_000199.png
SrBftkJ9jhQ,train,playing theremin,SrBftkJ9jhQ_000054,video/SrBftkJ9jhQ_54000_64000.mp4,audio_wav/SrBftkJ9jhQ_000054.wav,inter_frame/SrBftkJ9jhQ_000054.png
HrIRQU3cEdE,train,machine gun shooting,HrIRQU3cEdE_000026,video/HrIRQU3cEdE_26000_36000.mp4,audio_wav/HrIRQU3cEdE_000026.wav,inter_frame/HrIRQU3cEdE_000026.png
alPl2XBo9NI,train,bowling impact,alPl2XBo9NI_000209,video/alPl2XBo9NI_209000_219000.mp4,audio_wav/alPl2XBo9NI_000209.wav,inter_frame/alPl2XBo9NI_000209.png
zOcDj57pqZc,train,singing choir,zOcDj57pqZc_000160,video/zOcDj57pqZc_160000_170000.mp4,audio_wav/zOcDj57pqZc_000160.wav,inter_frame/zOcDj57pqZc_000160.png
qMBDVkezvKY,train,hedge trimmer running,qMBDVkezvKY_000001,video/qMBDVkezvKY_1000_11000.mp4,audio_wav/qMBDVkezvKY_000001.wav,inter_frame/qMBDVkezvKY_000001.png
j3z3xBP0p4o,train,playing ukulele,j3z3xBP0p4o_000000,video/j3z3xBP0p4o_0_10000.mp4,audio_wav/j3z3xBP0p4o_000000.wav,inter_frame/j3z3xBP0p4o_000000.png
BEzXnDnFjy8,train,"female speech, woman speaking",BEzXnDnFjy8_000030,video/BEzXnDnFjy8_30000_40000.mp4,audio_wav/BEzXnDnFjy8_000030.wav,inter_frame/BEzXnDnFjy8_000030.png
N7BnoTi1hvA,train,lighting firecrackers,N7BnoTi1hvA_000035,video/N7BnoTi1hvA_35000_45000.mp4,audio_wav/N7BnoTi1hvA_000035.wav,inter_frame/N7BnoTi1hvA_000035.png
nmSxQopSuNo,train,basketball bounce,nmSxQopSuNo_000266,video/nmSxQopSuNo_266000_276000.mp4,audio_wav/nmSxQopSuNo_000266.wav,inter_frame/nmSxQopSuNo_000266.png
8a3x2vNBhSI,train,people battle cry,8a3x2vNBhSI_000064,video/8a3x2vNBhSI_64000_74000.mp4,audio_wav/8a3x2vNBhSI_000064.wav,inter_frame/8a3x2vNBhSI_000064.png
Y_Ull3i3Lzs,train,playing clarinet,Y_Ull3i3Lzs_000000,video/Y_Ull3i3Lzs_0_10000.mp4,audio_wav/Y_Ull3i3Lzs_000000.wav,inter_frame/Y_Ull3i3Lzs_000000.png
_lF16jzhM-A,train,playing cymbal,_lF16jzhM-A_000060,video/_lF16jzhM-A_60000_70000.mp4,audio_wav/_lF16jzhM-A_000060.wav,inter_frame/_lF16jzhM-A_000060.png
rxfffg55gQc,train,playing synthesizer,rxfffg55gQc_000210,video/rxfffg55gQc_210000_220000.mp4,audio_wav/rxfffg55gQc_000210.wav,inter_frame/rxfffg55gQc_000210.png
2Hk6k9kIW8g,train,hail,2Hk6k9kIW8g_000260,video/2Hk6k9kIW8g_260000_270000.mp4,audio_wav/2Hk6k9kIW8g_000260.wav,inter_frame/2Hk6k9kIW8g_000260.png
EAscWLlvUKY,train,singing choir,EAscWLlvUKY_000171,video/EAscWLlvUKY_171000_181000.mp4,audio_wav/EAscWLlvUKY_000171.wav,inter_frame/EAscWLlvUKY_000171.png
A0tXM5fSFrw,train,"alligators, crocodiles hissing",A0tXM5fSFrw_000045,video/A0tXM5fSFrw_45000_55000.mp4,audio_wav/A0tXM5fSFrw_000045.wav,inter_frame/A0tXM5fSFrw_000045.png
HEfowm2XpXY,train,"ice cream truck, ice cream van",HEfowm2XpXY_000063,video/HEfowm2XpXY_63000_73000.mp4,audio_wav/HEfowm2XpXY_000063.wav,inter_frame/HEfowm2XpXY_000063.png
G5OR-RwVLRk,train,sliding door,G5OR-RwVLRk_000185,video/G5OR-RwVLRk_185000_195000.mp4,audio_wav/G5OR-RwVLRk_000185.wav,inter_frame/G5OR-RwVLRk_000185.png
GQjB-M24a-w,train,printer printing,GQjB-M24a-w_000030,video/GQjB-M24a-w_30000_40000.mp4,audio_wav/GQjB-M24a-w_000030.wav,inter_frame/GQjB-M24a-w_000030.png
ajQf_GF7pOo,train,"pigeon, dove cooing",ajQf_GF7pOo_000030,video/ajQf_GF7pOo_30000_40000.mp4,audio_wav/ajQf_GF7pOo_000030.wav,inter_frame/ajQf_GF7pOo_000030.png
-syhUVhO304,train,playing didgeridoo,-syhUVhO304_000120,video/-syhUVhO304_120000_130000.mp4,audio_wav/-syhUVhO304_000120.wav,inter_frame/-syhUVhO304_000120.png
FRJMxnIJ11I,train,mosquito buzzing,FRJMxnIJ11I_000115,video/FRJMxnIJ11I_115000_125000.mp4,audio_wav/FRJMxnIJ11I_000115.wav,inter_frame/FRJMxnIJ11I_000115.png
ApGQYmHZbfs,train,black capped chickadee calling,ApGQYmHZbfs_000014,video/ApGQYmHZbfs_14000_24000.mp4,audio_wav/ApGQYmHZbfs_000014.wav,inter_frame/ApGQYmHZbfs_000014.png
0XbqnVocHNE,train,horse clip-clop,0XbqnVocHNE_000030,video/0XbqnVocHNE_30000_40000.mp4,audio_wav/0XbqnVocHNE_000030.wav,inter_frame/0XbqnVocHNE_000030.png
SKDozX6K6Sw,train,playing double bass,SKDozX6K6Sw_000011,video/SKDozX6K6Sw_11000_21000.mp4,audio_wav/SKDozX6K6Sw_000011.wav,inter_frame/SKDozX6K6Sw_000011.png
VDWhmtPd8HE,train,playing piano,VDWhmtPd8HE_000160,video/VDWhmtPd8HE_160000_170000.mp4,audio_wav/VDWhmtPd8HE_000160.wav,inter_frame/VDWhmtPd8HE_000160.png
2QZBiZXGv3w,train,playing gong,2QZBiZXGv3w_000099,video/2QZBiZXGv3w_99000_109000.mp4,audio_wav/2QZBiZXGv3w_000099.wav,inter_frame/2QZBiZXGv3w_000099.png
kSMMVk-UnWc,train,ripping paper,kSMMVk-UnWc_000002,video/kSMMVk-UnWc_2000_12000.mp4,audio_wav/kSMMVk-UnWc_000002.wav,inter_frame/kSMMVk-UnWc_000002.png
-k0-cBkvVr4,train,playing trumpet,-k0-cBkvVr4_000160,video/-k0-cBkvVr4_160000_170000.mp4,audio_wav/-k0-cBkvVr4_000160.wav,inter_frame/-k0-cBkvVr4_000160.png
bydqhZLvkAU,train,basketball bounce,bydqhZLvkAU_000024,video/bydqhZLvkAU_24000_34000.mp4,audio_wav/bydqhZLvkAU_000024.wav,inter_frame/bydqhZLvkAU_000024.png
_hBjiZDitVQ,train,civil defense siren,_hBjiZDitVQ_000059,video/_hBjiZDitVQ_59000_69000.mp4,audio_wav/_hBjiZDitVQ_000059.wav,inter_frame/_hBjiZDitVQ_000059.png
QaPCQgundZ4,train,lighting firecrackers,QaPCQgundZ4_000101,video/QaPCQgundZ4_101000_111000.mp4,audio_wav/QaPCQgundZ4_000101.wav,inter_frame/QaPCQgundZ4_000101.png
CPcfDXfnzXQ,train,popping popcorn,CPcfDXfnzXQ_000016,video/CPcfDXfnzXQ_16000_26000.mp4,audio_wav/CPcfDXfnzXQ_000016.wav,inter_frame/CPcfDXfnzXQ_000016.png
EpBw3lXQ5Cg,train,helicopter,EpBw3lXQ5Cg_000030,video/EpBw3lXQ5Cg_30000_40000.mp4,audio_wav/EpBw3lXQ5Cg_000030.wav,inter_frame/EpBw3lXQ5Cg_000030.png
8bC0xpmiBlM,train,tractor digging,8bC0xpmiBlM_000122,video/8bC0xpmiBlM_122000_132000.mp4,audio_wav/8bC0xpmiBlM_000122.wav,inter_frame/8bC0xpmiBlM_000122.png
rQKB-Sfd3wU,train,child singing,rQKB-Sfd3wU_000177,video/rQKB-Sfd3wU_177000_187000.mp4,audio_wav/rQKB-Sfd3wU_000177.wav,inter_frame/rQKB-Sfd3wU_000177.png
bHkz2SuLzhs,train,playing cornet,bHkz2SuLzhs_000029,video/bHkz2SuLzhs_29000_39000.mp4,audio_wav/bHkz2SuLzhs_000029.wav,inter_frame/bHkz2SuLzhs_000029.png
iDF2kOG1CB0,train,volcano explosion,iDF2kOG1CB0_000038,video/iDF2kOG1CB0_38000_48000.mp4,audio_wav/iDF2kOG1CB0_000038.wav,inter_frame/iDF2kOG1CB0_000038.png
D_EAKy5qTso,train,"male speech, man speaking",D_EAKy5qTso_000030,video/D_EAKy5qTso_30000_40000.mp4,audio_wav/D_EAKy5qTso_000030.wav,inter_frame/D_EAKy5qTso_000030.png
zVUVVsAGj3s,train,"subway, metro, underground",zVUVVsAGj3s_000180,video/zVUVVsAGj3s_180000_190000.mp4,audio_wav/zVUVVsAGj3s_000180.wav,inter_frame/zVUVVsAGj3s_000180.png
P6L_MFpPL34,train,skiing,P6L_MFpPL34_000172,video/P6L_MFpPL34_172000_182000.mp4,audio_wav/P6L_MFpPL34_000172.wav,inter_frame/P6L_MFpPL34_000172.png
-VlQzQ6e3FA,train,playing bongo,-VlQzQ6e3FA_000083,video/-VlQzQ6e3FA_83000_93000.mp4,audio_wav/-VlQzQ6e3FA_000083.wav,inter_frame/-VlQzQ6e3FA_000083.png
XGHfKD2mVkE,train,playing bass guitar,XGHfKD2mVkE_000200,video/XGHfKD2mVkE_200000_210000.mp4,audio_wav/XGHfKD2mVkE_000200.wav,inter_frame/XGHfKD2mVkE_000200.png
zQrNfGzhirQ,train,ambulance siren,zQrNfGzhirQ_000042,video/zQrNfGzhirQ_42000_52000.mp4,audio_wav/zQrNfGzhirQ_000042.wav,inter_frame/zQrNfGzhirQ_000042.png
O8cw0ihih78,train,driving buses,O8cw0ihih78_000028,video/O8cw0ihih78_28000_38000.mp4,audio_wav/O8cw0ihih78_000028.wav,inter_frame/O8cw0ihih78_000028.png
4Ib2Qjaxqgg,train,male singing,4Ib2Qjaxqgg_000030,video/4Ib2Qjaxqgg_30000_40000.mp4,audio_wav/4Ib2Qjaxqgg_000030.wav,inter_frame/4Ib2Qjaxqgg_000030.png
PJQoAIyh0io,train,skidding,PJQoAIyh0io_000015,video/PJQoAIyh0io_15000_25000.mp4,audio_wav/PJQoAIyh0io_000015.wav,inter_frame/PJQoAIyh0io_000015.png
CG_OIL3fZc8,train,slot machine,CG_OIL3fZc8_000066,video/CG_OIL3fZc8_66000_76000.mp4,audio_wav/CG_OIL3fZc8_000066.wav,inter_frame/CG_OIL3fZc8_000066.png
nOCXnH8P1hs,train,underwater bubbling,nOCXnH8P1hs_000002,video/nOCXnH8P1hs_2000_12000.mp4,audio_wav/nOCXnH8P1hs_000002.wav,inter_frame/nOCXnH8P1hs_000002.png
tBdkwcGP_YM,train,baby laughter,tBdkwcGP_YM_000000,video/tBdkwcGP_YM_0_10000.mp4,audio_wav/tBdkwcGP_YM_000000.wav,inter_frame/tBdkwcGP_YM_000000.png
nb1Aj9pb5dw,train,owl hooting,nb1Aj9pb5dw_000464,video/nb1Aj9pb5dw_464000_474000.mp4,audio_wav/nb1Aj9pb5dw_000464.wav,inter_frame/nb1Aj9pb5dw_000464.png
L7GQFMI3FCs,train,hail,L7GQFMI3FCs_000061,video/L7GQFMI3FCs_61000_71000.mp4,audio_wav/L7GQFMI3FCs_000061.wav,inter_frame/L7GQFMI3FCs_000061.png
Mfn819GQwa8,train,people belly laughing,Mfn819GQwa8_000140,video/Mfn819GQwa8_140000_150000.mp4,audio_wav/Mfn819GQwa8_000140.wav,inter_frame/Mfn819GQwa8_000140.png
rEBqq7CuyTs,train,beat boxing,rEBqq7CuyTs_000137,video/rEBqq7CuyTs_137000_147000.mp4,audio_wav/rEBqq7CuyTs_000137.wav,inter_frame/rEBqq7CuyTs_000137.png
6j6ykkuPF9E,train,playing guiro,6j6ykkuPF9E_000008,video/6j6ykkuPF9E_8000_18000.mp4,audio_wav/6j6ykkuPF9E_000008.wav,inter_frame/6j6ykkuPF9E_000008.png
T9mPSs_8zI0,train,hammering nails,T9mPSs_8zI0_000005,video/T9mPSs_8zI0_5000_15000.mp4,audio_wav/T9mPSs_8zI0_000005.wav,inter_frame/T9mPSs_8zI0_000005.png
MMul9mjuboY,train,"railroad car, train wagon",MMul9mjuboY_000040,video/MMul9mjuboY_40000_50000.mp4,audio_wav/MMul9mjuboY_000040.wav,inter_frame/MMul9mjuboY_000040.png
-2LovF10IwM,train,ice cracking,-2LovF10IwM_000179,video/-2LovF10IwM_179000_189000.mp4,audio_wav/-2LovF10IwM_000179.wav,inter_frame/-2LovF10IwM_000179.png
9oqt-HO6HMY,train,"race car, auto racing",9oqt-HO6HMY_000330,video/9oqt-HO6HMY_330000_340000.mp4,audio_wav/9oqt-HO6HMY_000330.wav,inter_frame/9oqt-HO6HMY_000330.png
LqKqauhtq9w,train,basketball bounce,LqKqauhtq9w_000200,video/LqKqauhtq9w_200000_210000.mp4,audio_wav/LqKqauhtq9w_000200.wav,inter_frame/LqKqauhtq9w_000200.png
PVAzReuMO-E,train,playing bagpipes,PVAzReuMO-E_000119,video/PVAzReuMO-E_119000_129000.mp4,audio_wav/PVAzReuMO-E_000119.wav,inter_frame/PVAzReuMO-E_000119.png
1YwFK3VSPzU,train,child singing,1YwFK3VSPzU_000030,video/1YwFK3VSPzU_30000_40000.mp4,audio_wav/1YwFK3VSPzU_000030.wav,inter_frame/1YwFK3VSPzU_000030.png
EBji3wWSyiE,train,helicopter,EBji3wWSyiE_000050,video/EBji3wWSyiE_50000_60000.mp4,audio_wav/EBji3wWSyiE_000050.wav,inter_frame/EBji3wWSyiE_000050.png
6DU9ehkRDfQ,train,hail,6DU9ehkRDfQ_000004,video/6DU9ehkRDfQ_4000_14000.mp4,audio_wav/6DU9ehkRDfQ_000004.wav,inter_frame/6DU9ehkRDfQ_000004.png
4ZkAj0uXCiI,train,playing piano,4ZkAj0uXCiI_000050,video/4ZkAj0uXCiI_50000_60000.mp4,audio_wav/4ZkAj0uXCiI_000050.wav,inter_frame/4ZkAj0uXCiI_000050.png
p54jpFKGmOo,train,playing squash,p54jpFKGmOo_000135,video/p54jpFKGmOo_135000_145000.mp4,audio_wav/p54jpFKGmOo_000135.wav,inter_frame/p54jpFKGmOo_000135.png
IZR6yuDevUc,train,bowling impact,IZR6yuDevUc_000101,video/IZR6yuDevUc_101000_111000.mp4,audio_wav/IZR6yuDevUc_000101.wav,inter_frame/IZR6yuDevUc_000101.png
uLz7gC_gBEI,train,"race car, auto racing",uLz7gC_gBEI_000520,video/uLz7gC_gBEI_520000_530000.mp4,audio_wav/uLz7gC_gBEI_000520.wav,inter_frame/uLz7gC_gBEI_000520.png
ZZIVdalkGJs,train,typing on typewriter,ZZIVdalkGJs_000191,video/ZZIVdalkGJs_191000_201000.mp4,audio_wav/ZZIVdalkGJs_000191.wav,inter_frame/ZZIVdalkGJs_000191.png
7MqvJzt3YFM,train,playing tympani,7MqvJzt3YFM_000023,video/7MqvJzt3YFM_23000_33000.mp4,audio_wav/7MqvJzt3YFM_000023.wav,inter_frame/7MqvJzt3YFM_000023.png
Z0o7RUpp_Xc,train,people cheering,Z0o7RUpp_Xc_000010,video/Z0o7RUpp_Xc_10000_20000.mp4,audio_wav/Z0o7RUpp_Xc_000010.wav,inter_frame/Z0o7RUpp_Xc_000010.png
Hj5EYl2b91Q,train,chainsawing trees,Hj5EYl2b91Q_000030,video/Hj5EYl2b91Q_30000_40000.mp4,audio_wav/Hj5EYl2b91Q_000030.wav,inter_frame/Hj5EYl2b91Q_000030.png
X1Gt4rhkcaM,train,duck quacking,X1Gt4rhkcaM_000013,video/X1Gt4rhkcaM_13000_23000.mp4,audio_wav/X1Gt4rhkcaM_000013.wav,inter_frame/X1Gt4rhkcaM_000013.png
RHsOi7PrPrM,train,playing tambourine,RHsOi7PrPrM_000030,video/RHsOi7PrPrM_30000_40000.mp4,audio_wav/RHsOi7PrPrM_000030.wav,inter_frame/RHsOi7PrPrM_000030.png
pYARYzjtEds,train,basketball bounce,pYARYzjtEds_000050,video/pYARYzjtEds_50000_60000.mp4,audio_wav/pYARYzjtEds_000050.wav,inter_frame/pYARYzjtEds_000050.png
EVw7iC3xyj0,train,roller coaster running,EVw7iC3xyj0_000064,video/EVw7iC3xyj0_64000_74000.mp4,audio_wav/EVw7iC3xyj0_000064.wav,inter_frame/EVw7iC3xyj0_000064.png
tDayTL0ivzU,train,playing timbales,tDayTL0ivzU_000049,video/tDayTL0ivzU_49000_59000.mp4,audio_wav/tDayTL0ivzU_000049.wav,inter_frame/tDayTL0ivzU_000049.png
yqxlzJ9dy1o,train,singing bowl,yqxlzJ9dy1o_000017,video/yqxlzJ9dy1o_17000_27000.mp4,audio_wav/yqxlzJ9dy1o_000017.wav,inter_frame/yqxlzJ9dy1o_000017.png
HQmV5gCORLk,train,arc welding,HQmV5gCORLk_000285,video/HQmV5gCORLk_285000_295000.mp4,audio_wav/HQmV5gCORLk_000285.wav,inter_frame/HQmV5gCORLk_000285.png
X41wLP2Itjo,train,skidding,X41wLP2Itjo_000050,video/X41wLP2Itjo_50000_60000.mp4,audio_wav/X41wLP2Itjo_000050.wav,inter_frame/X41wLP2Itjo_000050.png
mKDaCoEM0I4,train,"cattle, bovinae cowbell",mKDaCoEM0I4_000313,video/mKDaCoEM0I4_313000_323000.mp4,audio_wav/mKDaCoEM0I4_000313.wav,inter_frame/mKDaCoEM0I4_000313.png
CdCsuzeLa9o,train,playing trombone,CdCsuzeLa9o_000128,video/CdCsuzeLa9o_128000_138000.mp4,audio_wav/CdCsuzeLa9o_000128.wav,inter_frame/CdCsuzeLa9o_000128.png
iguA4nZde6c,train,tapping guitar,iguA4nZde6c_000151,video/iguA4nZde6c_151000_161000.mp4,audio_wav/iguA4nZde6c_000151.wav,inter_frame/iguA4nZde6c_000151.png
2QJVl9qdfmw,train,printer printing,2QJVl9qdfmw_000029,video/2QJVl9qdfmw_29000_39000.mp4,audio_wav/2QJVl9qdfmw_000029.wav,inter_frame/2QJVl9qdfmw_000029.png
Nup4NMKFGcw,train,playing vibraphone,Nup4NMKFGcw_000030,video/Nup4NMKFGcw_30000_40000.mp4,audio_wav/Nup4NMKFGcw_000030.wav,inter_frame/Nup4NMKFGcw_000030.png
njogC9sAM9g,train,ambulance siren,njogC9sAM9g_000007,video/njogC9sAM9g_7000_17000.mp4,audio_wav/njogC9sAM9g_000007.wav,inter_frame/njogC9sAM9g_000007.png
GUUAu_aiaVw,train,people eating,GUUAu_aiaVw_000331,video/GUUAu_aiaVw_331000_341000.mp4,audio_wav/GUUAu_aiaVw_000331.wav,inter_frame/GUUAu_aiaVw_000331.png
88pXcwZowhM,train,church bell ringing,88pXcwZowhM_000410,video/88pXcwZowhM_410000_420000.mp4,audio_wav/88pXcwZowhM_000410.wav,inter_frame/88pXcwZowhM_000410.png
Rf-SC-dfY0E,train,airplane flyby,Rf-SC-dfY0E_000077,video/Rf-SC-dfY0E_77000_87000.mp4,audio_wav/Rf-SC-dfY0E_000077.wav,inter_frame/Rf-SC-dfY0E_000077.png
lUdheD7wUA8,train,"playing steel guitar, slide guitar",lUdheD7wUA8_000013,video/lUdheD7wUA8_13000_23000.mp4,audio_wav/lUdheD7wUA8_000013.wav,inter_frame/lUdheD7wUA8_000013.png
MApYlTefRQc,train,cricket chirping,MApYlTefRQc_000013,video/MApYlTefRQc_13000_23000.mp4,audio_wav/MApYlTefRQc_000013.wav,inter_frame/MApYlTefRQc_000013.png
fZ12IhyhpE0,train,playing snare drum,fZ12IhyhpE0_000010,video/fZ12IhyhpE0_10000_20000.mp4,audio_wav/fZ12IhyhpE0_000010.wav,inter_frame/fZ12IhyhpE0_000010.png
yehz2MoJAS8,train,crow cawing,yehz2MoJAS8_000015,video/yehz2MoJAS8_15000_25000.mp4,audio_wav/yehz2MoJAS8_000015.wav,inter_frame/yehz2MoJAS8_000015.png
FfR1yaFWYyw,train,playing hockey,FfR1yaFWYyw_000176,video/FfR1yaFWYyw_176000_186000.mp4,audio_wav/FfR1yaFWYyw_000176.wav,inter_frame/FfR1yaFWYyw_000176.png
6hR0P3lmB6Y,train,duck quacking,6hR0P3lmB6Y_000017,video/6hR0P3lmB6Y_17000_27000.mp4,audio_wav/6hR0P3lmB6Y_000017.wav,inter_frame/6hR0P3lmB6Y_000017.png
SrzunhtQeNY,train,car engine knocking,SrzunhtQeNY_000031,video/SrzunhtQeNY_31000_41000.mp4,audio_wav/SrzunhtQeNY_000031.wav,inter_frame/SrzunhtQeNY_000031.png
ab6dwESYFpY,train,opening or closing drawers,ab6dwESYFpY_000000,video/ab6dwESYFpY_0_10000.mp4,audio_wav/ab6dwESYFpY_000000.wav,inter_frame/ab6dwESYFpY_000000.png
jx2kY3-Vvm0,train,basketball bounce,jx2kY3-Vvm0_000000,video/jx2kY3-Vvm0_0_10000.mp4,audio_wav/jx2kY3-Vvm0_000000.wav,inter_frame/jx2kY3-Vvm0_000000.png
-HXwnBVE19E,train,horse clip-clop,-HXwnBVE19E_000002,video/-HXwnBVE19E_2000_12000.mp4,audio_wav/-HXwnBVE19E_000002.wav,inter_frame/-HXwnBVE19E_000002.png
VV_2gJUBqBU,train,playing squash,VV_2gJUBqBU_000069,video/VV_2gJUBqBU_69000_79000.mp4,audio_wav/VV_2gJUBqBU_000069.wav,inter_frame/VV_2gJUBqBU_000069.png
Cx-rIoKvwRg,train,people whistling,Cx-rIoKvwRg_000020,video/Cx-rIoKvwRg_20000_30000.mp4,audio_wav/Cx-rIoKvwRg_000020.wav,inter_frame/Cx-rIoKvwRg_000020.png
AXePI2Y9b2M,train,splashing water,AXePI2Y9b2M_000030,video/AXePI2Y9b2M_30000_40000.mp4,audio_wav/AXePI2Y9b2M_000030.wav,inter_frame/AXePI2Y9b2M_000030.png
coqQX63fUdU,train,chainsawing trees,coqQX63fUdU_000030,video/coqQX63fUdU_30000_40000.mp4,audio_wav/coqQX63fUdU_000030.wav,inter_frame/coqQX63fUdU_000030.png
tvrOB7N862c,train,sharpen knife,tvrOB7N862c_000029,video/tvrOB7N862c_29000_39000.mp4,audio_wav/tvrOB7N862c_000029.wav,inter_frame/tvrOB7N862c_000029.png
zc8fL1MTvkM,train,driving motorcycle,zc8fL1MTvkM_000000,video/zc8fL1MTvkM_0_10000.mp4,audio_wav/zc8fL1MTvkM_000000.wav,inter_frame/zc8fL1MTvkM_000000.png
EU7Qtru8gow,train,driving buses,EU7Qtru8gow_000060,video/EU7Qtru8gow_60000_70000.mp4,audio_wav/EU7Qtru8gow_000060.wav,inter_frame/EU7Qtru8gow_000060.png
cTZgNLiNKps,train,mouse pattering,cTZgNLiNKps_000030,video/cTZgNLiNKps_30000_40000.mp4,audio_wav/cTZgNLiNKps_000030.wav,inter_frame/cTZgNLiNKps_000030.png
2IT7QS8t4eU,train,volcano explosion,2IT7QS8t4eU_000035,video/2IT7QS8t4eU_35000_45000.mp4,audio_wav/2IT7QS8t4eU_000035.wav,inter_frame/2IT7QS8t4eU_000035.png
5h0fYS5YLhU,train,printer printing,5h0fYS5YLhU_000060,video/5h0fYS5YLhU_60000_70000.mp4,audio_wav/5h0fYS5YLhU_000060.wav,inter_frame/5h0fYS5YLhU_000060.png
